Date;Home;Away;1(o);1(e);X(o);X(e);2(o);2(e);BTS(o);BTS(e);BTS_no(o);BTS_no(e);Over(o);Over(e);Under(o);Under(e);1H;Match;Goals;League;Link;Notes
26.05.2024 22:00;Sevilla;Barcelona;3.60;4.75;3.80;4.20;1.95;1.67;1.44;1.53;2.63;2.38;1.50;1.50;2.63;2.63;1 - 1;1 - 2;15, 31, 59;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/bDmOFmNG/#/match-summary;
26.05.2024 17:15;Celta Vigo;Valencia;1.91;1.90;3.60;3.70;4.00;3.80;1.70;1.67;2.05;2.10;1.80;1.80;2.00;2.00;0 - 1;2 - 2;5, 49, 60, 62;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/2R3LeSVp/#/match-summary;
26.05.2024 17:15;Las Palmas;Alaves;2.40;2.30;3.30;3.50;3.00;3.00;1.91;1.70;1.91;2.05;2.10;1.87;1.73;2.03;0 - 0;1 - 1;50, 71;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/hCtXDRiT/#/match-summary;
26.05.2024 15:00;Getafe;Mallorca;2.30;2.30;3.30;3.20;3.20;3.25;1.95;2.05;1.80;1.70;2.20;2.63;1.67;1.50;0 - 0;1 - 2;48, 90, 90+3;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/GUi3KB8o/#/match-summary;
25.05.2024 22:00;Real Madrid;Betis;1.36;1.29;5.50;6.00;7.50;9.00;1.62;1.80;2.20;1.95;1.40;1.33;3.00;3.40;0 - 0;0 - 0;;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/txwTE7xN/#/match-summary;
25.05.2024 19:30;Almeria;Cadiz CF;2.10;2.15;3.60;3.75;3.40;3.10;1.62;1.62;2.20;2.20;1.73;1.73;2.10;2.10;0 - 1;6 - 1;30, 48, 51, 57, 65, 71, 86;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/0IHg08NT/#/match-summary;
25.05.2024 19:30;Rayo Vallecano;Ath Bilbao;2.70;3.20;3.30;3.25;2.63;2.35;1.80;1.91;1.95;1.91;2.00;2.10;1.80;1.73;0 - 0;0 - 1;67;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/jmpGH9h4/#/match-summary;
25.05.2024 17:15;Real Sociedad;Atl. Madrid;2.40;2.63;3.30;3.30;3.00;2.70;1.70;1.67;2.05;2.10;1.91;1.95;1.91;1.95;0 - 1;0 - 2;9, 90+3;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/KMlKGT7A/#/match-summary;
25.05.2024 15:00;Osasuna;Villarreal;2.63;2.50;3.50;3.60;2.60;2.63;1.53;1.44;2.38;2.63;1.62;1.57;2.30;2.38;1 - 0;1 - 1;30, 57;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/CdoCIkwb/#/match-summary;
24.05.2024 22:00;Girona;Granada CF;1.25;1.22;6.00;7.00;12.00;12.00;1.67;1.67;2.10;2.10;1.33;1.30;3.40;3.50;3 - 0;7 - 0;30, 33, 44, 54, 75, 78, 90;SPAIN: Laliga - Round 38;https://www.flashscore.com/match/football/UXe7JVNi/#/match-summary;
19.05.2024 20:00;Ath Bilbao;Sevilla;1.67;1.55;4.00;4.20;4.75;6.00;1.75;1.80;2.00;1.95;1.73;1.73;2.10;2.10;2 - 0;2 - 0;17, 19;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/t2MJmVwO/#/match-summary;
19.05.2024 20:00;Atl. Madrid;Osasuna;1.36;1.33;5.00;5.25;7.50;10.00;2.00;2.10;1.75;1.67;1.73;1.67;2.10;2.20;0 - 1;1 - 4;26, 52, 55, 64, 88;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/vmuNnkgU/#/match-summary;
19.05.2024 20:00;Barcelona;Rayo Vallecano;1.33;1.33;5.00;5.50;9.00;8.00;1.80;1.75;1.95;2.00;1.53;1.44;2.50;2.75;1 - 0;3 - 0;3, 72, 75;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/4A6T7YOu/#/match-summary;
19.05.2024 20:00;Betis;Real Sociedad;2.63;3.40;3.10;2.90;2.75;2.40;1.95;2.10;1.80;1.67;2.20;2.63;1.67;1.50;0 - 2;0 - 2;5, 42;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/r15X6hvn/#/match-summary;
19.05.2024 20:00;Cadiz CF;Las Palmas;1.83;1.90;3.40;3.40;4.50;4.33;2.05;2.05;1.70;1.70;2.30;2.30;1.62;1.62;0 - 0;0 - 0;;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/CzAy6Cgh/#/match-summary;
19.05.2024 20:00;Granada CF;Celta Vigo;2.70;3.60;3.40;3.40;2.50;2.10;1.62;1.70;2.20;2.05;1.73;1.95;2.10;1.95;0 - 0;1 - 2;61, 63, 86;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/ng2l3AwB/#/match-summary;
19.05.2024 20:00;Mallorca;Almeria;1.67;1.38;3.75;4.50;5.00;9.50;2.10;2.50;1.67;1.50;2.20;2.10;1.67;1.73;1 - 1;2 - 2;29, 41, 66, 83;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/Ykbp4jO4/#/match-summary;
19.05.2024 20:00;Valencia;Girona;2.50;3.70;3.40;3.75;2.50;1.95;1.53;1.62;2.38;2.20;1.62;1.73;2.30;2.10;0 - 1;1 - 3;32, 58, 67, 84;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/tG1h2UhH/#/match-summary;
19.05.2024 20:00;Villarreal;Real Madrid;3.60;3.00;3.75;3.80;1.91;2.20;1.44;1.36;2.63;3.00;1.44;1.40;2.75;3.00;1 - 4;4 - 4;14, 30, 39, 40, 45+2, 48, 52, 56;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/K60d1l8N/#/match-summary;
18.05.2024 22:00;Alaves;Getafe;2.10;1.95;3.10;3.40;3.75;4.20;2.10;1.95;1.67;1.80;2.50;2.20;1.53;1.67;1 - 0;1 - 0;12;SPAIN: Laliga - Round 37;https://www.flashscore.com/match/football/jR8u5W8b/#/match-summary;
16.05.2024 23:00;Real Sociedad;Valencia;1.57;1.45;3.80;4.20;6.00;7.50;2.20;2.38;1.62;1.53;2.20;2.20;1.67;1.67;1 - 0;1 - 0;3;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/p8EMBsQD/#/match-summary;
16.05.2024 22:30;Almeria;Barcelona;5.25;7.00;4.75;5.00;1.50;1.40;1.50;1.53;2.50;2.38;1.36;1.36;3.20;3.20;0 - 1;0 - 2;14, 67;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/vBRzlvY6/#/match-summary;
16.05.2024 20:30;Las Palmas;Betis;3.60;3.20;3.40;3.20;2.05;2.38;1.80;1.91;1.95;1.91;2.06;2.20;1.84;1.67;1 - 1;2 - 2;21, 27, 49, 64;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/IaVbhgPh/#/match-summary;
15.05.2024 23:00;Celta Vigo;Ath Bilbao;3.30;2.30;3.40;3.30;2.15;3.20;1.75;1.80;2.00;1.95;2.02;2.10;1.88;1.73;0 - 1;2 - 1;23, 68, 71;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/MXyjfFft/#/match-summary;
15.05.2024 23:00;Getafe;Atl. Madrid;4.20;5.25;3.50;3.70;1.85;1.73;1.95;1.95;1.80;1.80;2.10;2.04;1.73;1.86;0 - 2;0 - 3;27, 42, 51;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/4dRfgZ9n/#/match-summary;
15.05.2024 20:30;Rayo Vallecano;Granada CF;1.75;1.53;3.60;4.00;4.75;7.00;2.00;2.10;1.75;1.67;2.20;2.06;1.67;1.84;1 - 0;2 - 1;23, 80, 89;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/8lOBki9B/#/match-summary;
15.05.2024 20:30;Sevilla;Cadiz CF;1.83;2.10;3.50;3.40;4.33;3.50;1.95;1.80;1.80;1.95;2.10;2.10;1.73;1.73;0 - 0;0 - 1;90+6;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/CMU2iDva/#/match-summary;
14.05.2024 23:00;Girona;Villarreal;1.65;1.70;4.50;4.50;4.33;4.33;1.40;1.40;2.75;2.75;1.36;1.36;3.20;3.20;0 - 0;0 - 1;59;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/I1QvmbmD/#/match-summary;
14.05.2024 22:30;Real Madrid;Alaves;1.33;1.22;5.50;7.50;8.00;11.00;2.00;2.00;1.75;1.75;1.67;1.44;2.20;2.75;3 - 0;5 - 0;10, 27, 45+1, 70, 81;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/nuNFlBOH/#/match-summary;
14.05.2024 20:30;Osasuna;Mallorca;2.70;2.70;3.00;2.90;2.80;3.00;2.20;2.25;1.62;1.57;2.75;3.00;1.44;1.40;1 - 0;1 - 1;14, 65;SPAIN: Laliga - Round 36;https://www.flashscore.com/match/football/jDT6jXg5/#/match-summary;
13.05.2024 22:00;Barcelona;Real Sociedad;1.80;1.70;3.60;3.80;4.33;5.00;1.80;1.70;1.95;2.05;1.98;1.73;1.92;2.10;1 - 0;2 - 0;40, 90+3;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/pljua4t8/#/match-summary;
12.05.2024 22:00;Betis;Almeria;1.40;1.40;4.75;5.25;7.00;6.50;1.80;1.75;1.95;2.00;1.57;1.53;2.38;2.50;2 - 1;3 - 2;8, 28, 45+1, 64, 66;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/AVZJiMYs/#/match-summary;
12.05.2024 19:30;Valencia;Rayo Vallecano;2.15;2.25;3.10;3.10;3.75;3.50;2.10;2.10;1.67;1.67;2.50;2.63;1.53;1.50;0 - 0;0 - 0;;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/lMYNjtll/#/match-summary;
12.05.2024 17:15;Atl. Madrid;Celta Vigo;1.45;1.40;4.50;4.50;6.50;8.00;1.75;1.75;2.00;2.00;1.57;1.57;2.38;2.38;0 - 0;1 - 0;84;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/tGPbjCx8/#/match-summary;
12.05.2024 15:00;Cadiz CF;Getafe;2.30;2.05;3.00;3.25;3.40;4.00;2.10;2.10;1.67;1.67;2.63;2.50;1.50;1.53;1 - 0;1 - 0;35;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/dOgqbOeE/#/match-summary;
11.05.2024 22:00;Ath Bilbao;Osasuna;1.40;1.40;4.50;4.50;8.00;8.50;2.20;2.20;1.62;1.62;2.02;2.00;1.88;1.90;0 - 1;2 - 2;40, 47, 58, 90+6;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/2PQfihN1/#/match-summary;
11.05.2024 19:30;Granada CF;Real Madrid;6.00;5.50;4.75;4.75;1.45;1.55;1.75;1.75;2.00;2.00;1.57;1.62;2.38;2.30;0 - 2;0 - 4;38, 45+2, 49, 58;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/jogmcrBK/#/match-summary;
11.05.2024 17:15;Villarreal;Sevilla;1.91;1.95;3.80;3.80;3.60;3.50;1.57;1.57;2.25;2.25;1.62;1.62;2.30;2.30;1 - 2;3 - 2;26, 30, 44, 84, 90+7;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/rqYRk03f/#/match-summary;
11.05.2024 15:00;Mallorca;Las Palmas;1.75;1.62;3.40;3.60;5.00;6.50;2.20;2.50;1.62;1.50;2.38;2.50;1.57;1.53;1 - 0;1 - 0;29;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/dnxWlKI0/#/match-summary;
10.05.2024 22:00;Alaves;Girona;3.30;3.10;3.50;3.50;2.10;2.25;1.70;1.62;2.05;2.20;1.88;1.73;2.02;2.10;1 - 2;2 - 2;4, 12, 44, 90+9;SPAIN: Laliga - Round 35;https://www.flashscore.com/match/football/Uyhid2QQ/#/match-summary;
05.05.2024 22:00;Rayo Vallecano;Almeria;1.50;1.65;4.20;3.80;6.00;5.50;1.95;1.95;1.80;1.80;1.80;2.05;2.00;1.85;0 - 1;0 - 1;30;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/roPPwZh2/#/match-summary;
05.05.2024 22:00;Sevilla;Granada CF;1.50;1.70;4.33;4.00;5.75;4.75;1.95;1.91;1.80;1.91;1.80;1.95;2.00;1.95;1 - 0;3 - 0;11, 51, 80;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/CzYsffwq/#/match-summary;
05.05.2024 19:30;Valencia;Alaves;2.00;2.20;3.10;3.20;4.10;3.60;2.10;2.10;1.67;1.67;2.50;2.50;1.53;1.53;0 - 0;0 - 1;68;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/YkMjhY7e/#/match-summary;
05.05.2024 17:15;Celta Vigo;Villarreal;2.20;2.63;3.50;3.60;3.10;2.50;1.53;1.53;2.38;2.38;1.62;1.62;2.30;2.30;2 - 1;3 - 2;12, 22, 39, 65, 82;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/UsLLvFwd/#/match-summary;
05.05.2024 15:00;Osasuna;Betis;2.70;3.25;3.20;3.25;2.60;2.30;1.80;1.95;1.95;1.80;2.10;2.30;1.73;1.62;0 - 2;0 - 2;41, 45+3;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/thsCaGFL/#/match-summary;
04.05.2024 22:00;Mallorca;Atl. Madrid;3.60;3.75;3.20;3.00;2.10;2.20;2.00;2.10;1.75;1.67;2.30;2.75;1.62;1.44;0 - 1;0 - 1;5;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/zuCB1xo9/#/match-summary;
04.05.2024 19:30;Girona;Barcelona;2.75;2.88;3.50;3.80;2.40;2.30;1.44;1.40;2.63;2.75;1.50;1.44;2.63;2.75;1 - 2;4 - 2;3, 4, 45+1, 65, 67, 74;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/21r80d0F/#/match-summary;
04.05.2024 17:15;Real Madrid;Cadiz CF;1.30;1.36;5.00;4.75;10.00;9.00;1.95;2.20;1.80;1.62;1.57;1.93;2.38;1.97;0 - 0;3 - 0;51, 68, 90+3;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/zFtGbzVR/#/match-summary;
04.05.2024 15:00;Real Sociedad;Las Palmas;1.40;1.33;4.33;5.00;8.00;11.00;2.10;2.25;1.67;1.57;1.91;1.95;1.91;1.95;2 - 0;2 - 0;33, 45+1;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/faNngEhk/#/match-summary;
03.05.2024 22:00;Getafe;Ath Bilbao;3.20;3.75;3.20;3.10;2.25;2.15;2.00;2.05;1.75;1.70;2.30;2.63;1.62;1.50;0 - 1;0 - 2;27, 51;SPAIN: Laliga - Round 34;https://www.flashscore.com/match/football/dlD72IV2/#/match-summary;
29.04.2024 22:00;Barcelona;Valencia;1.40;1.33;4.75;5.75;7.00;8.00;1.92;1.75;1.77;2.00;1.73;1.44;2.10;2.75;1 - 2;4 - 2;22, 27, 38, 49, 82, 90+3;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/YF5sRe9d/#/match-summary;
28.04.2024 22:00;Betis;Sevilla;2.15;1.91;3.25;3.40;3.40;4.00;2.00;1.91;1.75;1.91;2.30;2.10;1.62;1.73;1 - 0;1 - 1;38, 56;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/AXlQkunc/#/match-summary;
28.04.2024 19:30;Villarreal;Rayo Vallecano;1.73;1.75;3.60;3.75;4.75;4.75;1.75;1.91;2.00;1.91;1.80;2.00;2.00;1.90;1 - 0;3 - 0;18, 69, 74;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/8SWCty9q/#/match-summary;
28.04.2024 17:15;Granada CF;Osasuna;2.80;2.38;3.10;3.00;2.60;3.30;1.95;2.00;1.80;1.75;2.30;2.38;1.62;1.57;1 - 0;3 - 0;29, 48, 90+4;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/romYmJG9/#/match-summary;
28.04.2024 15:00;Cadiz CF;Mallorca;2.50;2.75;3.00;2.80;3.00;3.00;2.20;2.50;1.62;1.50;2.75;3.40;1.44;1.33;0 - 1;1 - 1;12, 59;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/lOmUla13/#/match-summary;
27.04.2024 22:00;Atl. Madrid;Ath Bilbao;1.83;1.95;3.50;3.40;4.20;4.20;1.91;1.91;1.91;1.91;2.00;2.10;1.80;1.73;1 - 1;3 - 1;15, 45, 52, 80;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/xptsncoM/#/match-summary;
27.04.2024 19:30;Alaves;Celta Vigo;2.10;2.55;3.10;3.20;3.75;2.80;2.20;1.95;1.62;1.80;2.63;2.30;1.50;1.62;0 - 0;3 - 0;48, 54, 86;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/fLjxmwWF/#/match-summary;
27.04.2024 17:15;Almeria;Getafe;2.63;2.50;3.40;3.30;2.50;2.88;1.70;1.91;2.05;1.91;1.91;2.10;1.91;1.73;1 - 1;1 - 3;27, 41, 48, 61;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/fP6wSyfj/#/match-summary;
27.04.2024 15:00;Las Palmas;Girona;3.20;4.75;3.30;4.00;2.20;1.65;1.75;1.70;2.00;2.05;1.91;1.67;1.91;2.20;0 - 1;0 - 2;26, 57;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/GzuooH0S/#/match-summary;
26.04.2024 22:00;Real Sociedad;Real Madrid;3.75;2.25;3.40;3.20;2.00;3.25;1.80;2.00;1.95;1.75;2.00;2.38;1.80;1.57;0 - 1;0 - 1;29;SPAIN: Laliga - Round 33;https://www.flashscore.com/match/football/nJVGueOk/#/match-summary;
22.04.2024 22:00;Sevilla;Mallorca;1.85;2.10;3.30;3.00;4.75;4.00;2.10;2.05;1.67;1.70;2.38;2.50;1.57;1.53;0 - 0;2 - 1;61, 75, 90+5;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/OtG7XcWS/#/match-summary;
21.04.2024 22:00;Real Madrid;Barcelona;1.73;1.73;3.80;4.20;4.50;4.33;1.53;1.50;2.38;2.50;1.57;1.50;2.38;2.63;1 - 1;3 - 2;6, 18, 69, 73, 90+1;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/f1Sfz0nA/#/match-summary;
21.04.2024 19:30;Alaves;Atl. Madrid;3.60;4.75;3.40;3.60;2.05;1.80;1.91;2.05;1.91;1.70;2.10;2.30;1.73;1.62;1 - 0;2 - 0;15, 90+2;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/GATjytX3/#/match-summary;
21.04.2024 17:15;Almeria;Villarreal;3.20;3.30;3.40;4.20;2.20;1.95;1.53;1.44;2.38;2.63;1.67;1.44;2.20;2.75;1 - 1;1 - 2;25, 30, 90+2;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/SlmdFbAp/#/match-summary;
21.04.2024 15:00;Getafe;Real Sociedad;3.50;3.60;3.10;3.00;2.20;2.25;2.20;2.25;1.62;1.57;2.75;2.75;1.44;1.44;1 - 1;1 - 1;13, 29;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/YovnxMHc/#/match-summary;
20.04.2024 22:00;Girona;Cadiz CF;1.40;1.40;4.75;4.75;7.50;7.00;1.91;1.95;1.91;1.80;1.67;1.73;2.20;2.10;2 - 0;4 - 1;9, 22, 71, 81, 82;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/tIQ2YwHM/#/match-summary;
20.04.2024 19:30;Valencia;Betis;2.30;2.75;3.10;3.00;3.30;2.80;1.95;2.10;1.80;1.67;2.30;2.63;1.62;1.50;0 - 1;1 - 2;19, 66, 77;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/2RRbZJ1G/#/match-summary;
20.04.2024 17:15;Rayo Vallecano;Osasuna;2.15;2.10;3.10;3.00;3.60;4.20;2.05;2.20;1.70;1.62;2.50;2.75;1.53;1.44;0 - 1;2 - 1;29, 80, 84;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/027ZSHvp/#/match-summary;
20.04.2024 15:00;Celta Vigo;Las Palmas;1.91;1.65;3.50;3.80;4.00;5.25;1.91;1.91;1.91;1.91;2.00;1.95;1.80;1.95;2 - 1;4 - 1;11, 37, 39, 71, 76;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/Krzrw22i/#/match-summary;
19.04.2024 22:00;Ath Bilbao;Granada CF;1.29;1.30;5.50;5.50;10.00;10.00;2.10;2.10;1.67;1.67;1.67;1.67;2.20;2.20;1 - 1;1 - 1;6, 24;SPAIN: Laliga - Round 32;https://www.flashscore.com/match/football/6un0EIPj/#/match-summary;
15.04.2024 22:00;Osasuna;Valencia;2.38;2.30;3.00;3.00;3.25;3.40;2.10;2.20;1.67;1.62;2.60;2.60;1.48;1.48;0 - 1;0 - 1;18;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/KQO7ykRn/#/match-summary;
14.04.2024 22:00;Real Sociedad;Almeria;1.36;1.30;5.00;5.00;8.00;11.00;2.05;2.05;1.70;1.70;1.73;1.65;2.08;2.20;1 - 1;2 - 2;30, 32, 59, 88;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/ttDGZSea/#/match-summary;
14.04.2024 19:30;Ath Bilbao;Villarreal;1.60;1.57;4.00;4.20;5.25;5.25;1.70;1.70;2.05;2.05;1.65;1.65;2.20;2.20;0 - 0;1 - 1;66, 90+5;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/YZkkJ7BI/#/match-summary;
14.04.2024 17:15;Granada CF;Alaves;2.63;2.70;3.10;3.00;2.70;2.88;1.91;1.95;1.91;1.80;2.20;2.35;1.65;1.57;2 - 0;2 - 0;9, 38;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/CvURWQuI/#/match-summary;
14.04.2024 15:00;Las Palmas;Sevilla;2.63;2.70;3.20;3.30;2.63;2.63;1.80;1.80;1.95;1.95;2.10;2.03;1.70;1.87;0 - 1;0 - 2;43, 90+3;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/bHNBz9tg/#/match-summary;
13.04.2024 22:00;Cadiz CF;Barcelona;5.25;3.60;4.00;3.40;1.60;2.05;1.80;1.80;1.95;1.95;1.75;2.07;2.05;1.83;0 - 1;0 - 1;37;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/vRVJYnB5/#/match-summary;
13.04.2024 19:30;Mallorca;Real Madrid;4.75;5.00;3.75;3.60;1.70;1.75;1.95;2.00;1.80;1.75;2.05;2.15;1.75;1.67;0 - 0;0 - 1;48;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/jiK3xVBt/#/match-summary;
13.04.2024 17:15;Rayo Vallecano;Getafe;2.05;2.40;3.20;2.90;3.80;3.25;2.10;2.10;1.67;1.67;2.40;2.70;1.53;1.44;0 - 0;0 - 0;;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/YmVNX6QB/#/match-summary;
13.04.2024 15:00;Atl. Madrid;Girona;1.85;1.85;3.75;3.75;4.00;4.00;1.57;1.57;2.25;2.25;1.62;1.65;2.25;2.20;2 - 1;3 - 1;4, 34, 45+6, 50;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/nwfgIRQO/#/match-summary;
12.04.2024 22:00;Betis;Celta Vigo;2.00;1.91;3.50;3.50;3.50;4.00;1.80;1.91;1.95;1.91;2.03;2.07;1.87;1.86;0 - 0;2 - 1;53, 83, 90+1;SPAIN: Laliga - Round 31;https://www.flashscore.com/match/football/lrYysB3P/#/match-summary;
04.04.2024 21:00;Granada CF;Valencia;2.63;3.00;2.88;3.00;2.88;2.55;1.95;1.80;1.80;1.95;2.25;2.20;1.62;1.65;0 - 0;0 - 1;77;SPAIN: Laliga - Round 26;https://www.flashscore.com/match/football/YiLZl50A/#/match-summary;
01.04.2024 22:00;Villarreal;Atl. Madrid;3.20;3.40;3.60;3.60;2.10;2.05;1.50;1.62;2.50;2.20;1.57;1.73;2.35;2.08;0 - 1;1 - 2;9, 50, 87;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/KAzpM9Ra/#/match-summary;
31.03.2024 22:00;Real Madrid;Ath Bilbao;1.50;1.57;4.20;4.33;6.00;5.75;1.91;1.80;1.91;1.95;1.73;1.75;2.08;2.05;1 - 0;2 - 0;8, 73;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/tKytNkCg/#/match-summary;
31.03.2024 19:30;Alaves;Real Sociedad;3.00;4.00;3.00;3.00;2.50;2.15;2.10;2.20;1.67;1.62;2.60;2.70;1.48;1.44;0 - 0;0 - 1;59;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/ncxxOVdm/#/match-summary;
31.03.2024 17:15;Girona;Betis;1.80;1.70;3.80;4.00;4.00;4.75;1.62;1.62;2.20;2.20;1.65;1.65;2.20;2.20;1 - 1;3 - 2;36, 45+4, 65, 76, 90+2;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/0MisLTt6/#/match-summary;
31.03.2024 15:00;Celta Vigo;Rayo Vallecano;2.15;1.91;3.20;3.50;3.50;4.20;1.95;1.91;1.80;1.91;2.20;2.01;1.65;1.89;0 - 0;0 - 0;;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/SCe5TiZP/#/match-summary;
30.03.2024 23:00;Barcelona;Las Palmas;1.29;1.29;5.50;6.50;10.00;10.00;1.80;1.80;1.95;1.95;1.48;1.40;2.60;2.88;0 - 0;1 - 0;59;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/063J5lsJ/#/match-summary;
30.03.2024 20:30;Valencia;Mallorca;1.91;2.10;3.10;3.00;4.50;4.00;2.38;2.38;1.53;1.53;2.70;2.88;1.44;1.40;0 - 0;0 - 0;;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/vDjoKmdC/#/match-summary;
30.03.2024 18:15;Almeria;Osasuna;2.75;2.45;3.20;3.25;2.63;3.00;1.80;1.80;1.95;1.95;2.10;2.05;1.70;1.75;0 - 2;0 - 3;2, 9, 61;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/MF4F6URC/#/match-summary;
30.03.2024 16:00;Getafe;Sevilla;2.38;2.63;3.20;3.00;3.00;3.00;1.95;1.95;1.80;1.80;2.25;2.40;1.62;1.53;0 - 1;0 - 1;5;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/YgYXOBss/#/match-summary;
29.03.2024 23:00;Cadiz CF;Granada CF;2.05;1.91;3.30;3.25;3.60;4.75;1.95;2.25;1.80;1.57;2.15;2.60;1.67;1.48;0 - 0;1 - 0;51;SPAIN: Laliga - Round 30;https://www.flashscore.com/match/football/lMd1UXJJ/#/match-summary;
17.03.2024 23:00;Atl. Madrid;Barcelona;2.40;2.20;3.75;3.60;2.70;3.20;1.53;1.57;2.38;2.25;1.60;1.70;2.30;2.10;0 - 1;0 - 3;38, 47, 65;SPAIN: Laliga - Round 29;https://www.flashscore.com/match/football/ncjXgir7/#/match-summary;
17.03.2024 20:30;Rayo Vallecano;Betis;2.20;2.50;3.25;3.00;3.25;3.10;1.95;1.95;1.80;1.80;2.15;2.35;1.67;1.57;1 - 0;2 - 0;40, 78;SPAIN: Laliga - Round 29;https://www.flashscore.com/match/football/zJWRFY4Q/#/match-summary;
17.03.2024 18:15;Las Palmas;Almeria;1.91;1.75;3.50;4.00;4.00;4.50;1.80;1.75;1.95;2.00;1.97;1.70;1.93;2.10;0 - 1;0 - 1;14;SPAIN: Laliga - Round 29;https://www.flashscore.com/match/football/tdXNGEkK/#/match-summary;
